ope8_id,city,state,name,degrees_awarded_predominant,size,online_only,avg_net_price_pub,pell_grant_rate,retention_four_year_full_time,part_time_share,act_25th_pctl_cumulative,act_75th_pctl_cumulative,sat_average_all,sat_25th_pctl_math,sat_75th_pctl_math,sat_25th_pctl_reading,sat_75th_pctl_reading,sat_25th_pctl_writing,sat_75th_pctl_writing,race_ethn_white,race_ethn_black,race_ethn_hispanic,race_ethn_asian,race_ethn_two_or_more
248500,Kansas City,MO,Midwestern Baptist Theological Seminary,Predominantly certificate-degree granting,255,0,NaN,0.4779,0.64,0.4,19,25,1021,370,540,450,630,NaN,NaN,0.7882,0.0941,0.0431,0.0392,0
248600,Park Hills,MO,Mineral Area College,Predominantly associate's-degree granting,3744,0,6660,0.5357,NaN,0.2628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9014,0.0278,0.0104,0.0035,0
2313900,Chicago,IL,Westwood College-O'Hare Airport,Predominantly bachelor's-degree granting,298,0,NaN,0.7715,0.2941,0.2282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3658,0.1477,0.1309,0.0336,0.0772
754e3,Saint Louis,MO,Missouri Baptist University,Predominantly bachelor's-degree granting,1710,0,NaN,0.2158,0.6008,0.1749,19,24,1001,400,540,410,500,NaN,NaN,0.7673,0.1041,0.0327,0.0105,0.0228
2295700,Farmington,MO,National Academy of Beauty Arts-Farmington,Predominantly certificate-degree granting,127,0,NaN,0.5466,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9449,0.0551,0,0,0
979500,Brentwood,MO,Missouri College,Predominantly certificate-degree granting,547,0,NaN,0.7948,NaN,0.0402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3931,0.4059,0.0055,0.0055,0.0018
2154900,Florissant,MO,Missouri School of Barbering & Hairstyling,Predominantly certificate-degree granting,20,0,NaN,0.6522,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2,0.8,0,0,0
248800,Joplin,MO,Missouri Southern State University,Predominantly bachelor's-degree granting,5132,0,9437,0.6068,0.6614,0.2087,18,24,990,NaN,NaN,NaN,NaN,NaN,NaN,0.7997,0.0522,0.036,0.0183,0.0082
248900,Marshall,MO,Missouri Valley College,Predominantly bachelor's-degree granting,1411,0,NaN,0.4636,0.436,0.0333,18,21,920,400,460,390,440,400,460,0.5599,0.2105,0.0517,0.0106,0
249e3,Saint Joseph,MO,Missouri Western State University,Predominantly bachelor's-degree granting,4902,0,9958,0.4253,0.6041,0.203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7915,0.1067,0.0106,0.0102,0.0271
251600,Columbia,MO,University of Missouri-Columbia,Predominantly bachelor's-degree granting,26585,0,16940,0.216,0.8353,0.0533,23,28,1165,520,650,520,640,NaN,NaN,0.7989,0.0822,0.0332,0.0224,0.0253
251800,Kansas City,MO,University of Missouri-Kansas City,Predominantly bachelor's-degree granting,8309,0,17606,0.3208,0.733,0.1938,21,27,1105,490,670,NaN,NaN,510,660,0.5772,0.1634,0.0699,0.065,0.0311
251700,Rolla,MO,Missouri University of Science and Technology,Predominantly bachelor's-degree granting,6064,0,15153,0.2587,0.8262,0.1039,25,31,1263,590,690,540,670,NaN,NaN,0.7899,0.0435,0.0244,0.0242,0.0198
251900,Saint Louis,MO,University of Missouri-St Louis,Predominantly bachelor's-degree granting,8928,0,13463,0.3036,0.7505,0.3502,21,26,1090,510,590,NaN,NaN,NaN,NaN,0.6206,0.192,0.0242,0.0445,0.0164
249100,Moberly,MO,Moberly Area Community College,Predominantly associate's-degree granting,4608,0,8944,0.4773,NaN,0.4102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8034,0.1024,0.025,0.013,0.0336
826900,Saint Joseph,MO,Hillyard Technical Center,Predominantly certificate-degree granting,154,0,NaN,0.6164,NaN,0.039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9416,0.026,0.0195,0.013,0
952e3,Saint Louis,MO,National Academy of Beauty Arts-St Louis,Predominantly certificate-degree granting,176,0,NaN,0.5518,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7784,0.1307,0.0227,0.0114,0.0398
2608e3,Neosho,MO,Neosho Beauty College,Predominantly certificate-degree granting,44,0,NaN,0.8289,NaN,0.1364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9091,0,0.0455,0.0227,0
249500,Kirksville,MO,Truman State University,Predominantly bachelor's-degree granting,5482,0,12703,0.1895,0.874,0.0308,25,30,1243,540,650,540,680,NaN,NaN,0.8161,0.0327,0.0292,0.0177,0.0217
249600,Maryville,MO,Northwest Missouri State University,Predominantly bachelor's-degree granting,5274,0,10612,0.3557,0.6583,0.0605,20,25,1050,480,600,450,570,NaN,NaN,0.8311,0.0648,0.0296,0.0059,0.0283
2202700,Joplin,MO,Ozark Christian College,Predominantly bachelor's-degree granting,742,0,NaN,0.4523,0.7206,0.124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8895,0.0175,0.027,0.0027,0.0391
25e4,Point Lookout,MO,College of the Ozarks,Predominantly bachelor's-degree granting,1513,0,NaN,0.6166,0.8601,0.0099,20,25,1050,450,548,510,560,495,548,0.9174,0.0059,0.0198,0.0053,0.0172
249800,Parkville,MO,Park University,Predominantly bachelor's-degree granting,9723,0,NaN,0.321,0.6488,0.8799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6229,0.1556,0.1542,0.0185,0.0169
855200,Saint Louis,MO,Stevens Institute of Business & Arts,Predominantly associate's-degree granting,172,0,NaN,0.7368,NaN,0.2791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3023,0.6802,0.0116,0.0058,0
543e3,Poplar Bluff,MO,Poplar Bluff Technical Career Center,Predominantly certificate-degree granting,58,0,10632,0.7183,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9138,0.0172,0.0517,0.0172,0
125e4,Saint Louis,MO,Ranken Technical College,Predominantly certificate-degree granting,2097,0,NaN,0.6904,0.7426,0.3739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7253,0.2184,0.0138,0.0091,0.0114
639200,Kansas City,MO,Research College of Nursing,Predominantly bachelor's-degree granting,281,0,NaN,0.1197,NaN,0.0142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.726,0.0463,0.0285,0.0178,0.0036
249900,Kansas City,MO,Rockhurst University,Predominantly bachelor's-degree granting,1682,0,NaN,0.1736,0.8744,0.0809,23,28,1164,510,649,500,640,NaN,NaN,0.7628,0.0464,0.0541,0.0279,0.019
542900,Rolla,MO,Rolla Technical Institute,Predominantly certificate-degree granting,167,0,13473,0.4506,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9281,0.006,0,0.006,0.0479
2250600,Springfield,MO,Everest College-Springfield,Predominantly certificate-degree granting,303,0,NaN,0.8694,NaN,0.2904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8845,0.0528,0.033,0,0.0198
250600,Saint Louis,MO,Saint Louis University,Predominantly bachelor's-degree granting,7961,0,NaN,0.1415,0.8683,0.1025,25,30,1237,550,680,530,640,NaN,NaN,0.6568,0.0688,0.0329,0.0823,0.0509
2214500,Rolla,MO,Salem College of Hairstyling,Predominantly certificate-degree granting,45,0,NaN,0.5493,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9778,0,0.0222,0,0
2309100,Sedalia,MO,American College of Hair Design Inc,Predominantly certificate-degree granting,26,0,NaN,0.617,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7308,0.1154,0.1154,0,0.0385
542600,Sikeston,MO,Sikeston Career and Technology Center,Predominantly certificate-degree granting,71,0,13549,0.6923,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7183,0.2676,0.0141,0,0
1258e3,Florissant,MO,Saint Louis Christian College,Predominantly bachelor's-degree granting,219,0,NaN,0.5772,0.8125,0.2192,18,23,970,NaN,NaN,NaN,NaN,NaN,NaN,0.5571,0.3516,0.0365,0.0046,0.0365
247100,Saint Louis,MO,Saint Louis Community College,Predominantly associate's-degree granting,21446,0,7211,0.4787,NaN,0.5609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5112,0.3797,0.0305,0.0297,0.0275
250200,Bolivar,MO,Southwest Baptist University,Predominantly bachelor's-degree granting,2515,0,NaN,0.4257,0.6358,0.2147,20,26,1062,430,560,400,550,NaN,NaN,0.8231,0.0525,0.0151,0.0083,0.0119
3106e3,West Plains,MO,Missouri State University-West Plains,Predominantly associate's-degree granting,1648,0,12297,0.1556,NaN,0.2536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8914,0.0249,0.0194,0.0055,0
978200,Kansas City,MO,Saint Luke's College of Health Sciences,Predominantly bachelor's-degree granting,375,0,NaN,0.2786,NaN,0.056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8587,0.0427,0.0373,0.0347,0.0213
2340500,Saint Louis,MO,St Louis College of Health Careers-St Louis,Predominantly certificate-degree granting,295,0,NaN,0.8323,NaN,0.0305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0678,0.8915,0,0.0068,0.0034
808e3,Sedalia,MO,State Fair Community College,Predominantly associate's-degree granting,4374,0,5678,0.5582,NaN,0.3788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8532,0.0432,0.0222,0.0075,0.0297
251200,Columbia,MO,Stephens College,Predominantly bachelor's-degree granting,646,0,NaN,0.5929,0.6715,0.1935,19,26,1047,410,580,440,630,440,590,0.7043,0.1796,0.0232,0.0155,0.0619
250100,Cape Girardeau,MO,Southeast Missouri State University,Predominantly bachelor's-degree granting,9382,0,12012,0.3558,0.7265,0.1631,20,25,1049,460,595,435,555,NaN,NaN,0.7879,0.1019,0.0153,0.0099,0.0011
250300,Springfield,MO,Missouri State University-Springfield,Predominantly bachelor's-degree granting,15746,0,14817,0.3198,0.7525,0.1308,21,26,1090,480,620,470,600,NaN,NaN,0.8171,0.0446,0.0313,0.0134,0.03
471300,Poplar Bluff,MO,Three Rivers Community College,Predominantly associate's-degree granting,3087,0,7094,0.6246,NaN,0.3298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8309,0.1192,0.0168,0.0058,0
251400,Trenton,MO,North Central Missouri College,Predominantly associate's-degree granting,1220,0,6889,0.4239,NaN,0.2557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.923,0.023,0.0156,0.0049,0
252e3,Saint Louis,MO,Washington University in St Louis,Predominantly bachelor's-degree granting,6851,0,NaN,0.0616,0.9642,0.0471,32,34,1474,720,790,700,760,700,770,0.5529,0.0587,0.0558,0.1738,0.038
252100,Saint Louis,MO,Webster University,Predominantly bachelor's-degree granting,3398,0,NaN,0.3501,0.8078,0.2443,21,27,1107,490,600,500,650,470,590,0.6604,0.1463,0.0415,0.0253,0.0227
252200,Lexington,MO,Wentworth Military Academy & Junior College,Predominantly associate's-degree granting,399,0,NaN,0.3384,NaN,0.1579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7118,0.0827,0.0476,0.015,0.0376
252300,Fulton,MO,Westminster College,Predominantly bachelor's-degree granting,1022,0,NaN,0.2844,0.7799,0.0059,21,27,1090,470,610,390,550,420,530,0.6644,0.0587,0.0323,0.0108,0.0108
252400,Liberty,MO,William Jewell College,Predominantly bachelor's-degree granting,1044,0,NaN,0.2757,0.7607,0.0307,22,28,1146,510,645,498,670,NaN,NaN,0.7749,0.0642,0.0374,0.0086,0.0527
252500,Fulton,MO,William Woods University,Predominantly bachelor's-degree granting,1001,0,NaN,0.3406,0.7436,0.1578,19,26,1047,460,547,472,590,NaN,NaN,0.8521,0.038,0.011,0.006,0.023
2621300,Bozeman,MT,Academy of Cosmetology,Predominantly certificate-degree granting,42,0,NaN,0.5,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9286,0.0238,0.0238,0.0238,0
2510600,Browning,MT,Blackfeet Community College,Predominantly associate's-degree granting,448,0,NaN,0.9975,NaN,0.1473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0246,0,0.0067,0,0
79e4,Butte,MT,Butte Academy of Beauty Culture,Predominantly certificate-degree granting,37,0,NaN,0.7619,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9459,0,0.0541,0,0
253101,Butte,MT,Highlands College of Montana Tech,Predominantly associate's-degree granting,628,0,9648,0.4784,NaN,0.1592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8901,0.0032,0.0303,0.008,0
4187700,Kalispell,MT,Crevier's School of Cosmetology,Predominantly certificate-degree granting,83,0,NaN,0.6149,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9036,0,0,0.012,0
252600,Helena,MT,Carroll College,Predominantly bachelor's-degree granting,1376,0,NaN,0.2167,0.8146,0.0269,22,26,1112,510,610,490,620,490,590,0.811,0.008,0.0422,0.0124,0.0145
252900,Glendive,MT,Dawson Community College,Predominantly associate's-degree granting,266,0,7878,0.3814,NaN,0.1504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7519,0.0564,0.0338,0,0.0489
2545200,Lame Deer,MT,Chief Dull Knife College,Predominantly associate's-degree granting,178,0,2740,0.6233,NaN,0.2809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0225,0,0,0,0
253e3,Billings,MT,Montana State University-Billings,Predominantly bachelor's-degree granting,4234,0,13126,0.3917,0.5918,0.2589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8212,0.0111,0.0461,0.008,0.0257
677700,Kalispell,MT,Flathead Valley Community College,Predominantly associate's-degree granting,1773,0,8467,0.4271,NaN,0.3982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8359,0.0028,0.0226,0.0073,0
2517500,Harlem,MT,Aaniiih Nakoda College,Predominantly associate's-degree granting,134,0,9530,0.9744,NaN,0.097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.097,0,0.0149,0,0
2343e3,Poplar,MT,Fort Peck Community College,Predominantly associate's-degree granting,350,0,2137,0.3584,NaN,0.3486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0914,0.0114,0.0086,0.0086,0
931400,Great Falls,MT,Great Falls College Montana State University,Predominantly associate's-degree granting,1626,0,9776,0.5689,NaN,0.4625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.813,0.0129,0.0424,0.0055,0.0492
252700,Great Falls,MT,University of Great Falls,Predominantly bachelor's-degree granting,1032,0,NaN,0.4209,0.6889,0.3556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7684,0.0184,0.0688,0.0203,0.0126
757e3,Helena,MT,Helena College University of Montana,Predominantly associate's-degree granting,1118,0,11607,0.4849,NaN,0.4007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.847,0.0072,0.0277,0.0134,0.0143
2286600,Crow Agency,MT,Little Big Horn College,Predominantly associate's-degree granting,309,0,9955,0.5604,NaN,0.1392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0129,0.0065,0.0032,0.0032,0.0032
252800,Miles City,MT,Miles Community College,Predominantly associate's-degree granting,351,0,6941,0.4376,NaN,0.3048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8718,0.0142,0.0199,0.0171,0.0028
3205300,Missoula,MT,Modern Beauty School Inc,Predominantly certificate-degree granting,45,0,NaN,0.7069,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0444,0,0,0,0
253100,Butte,MT,Montana Tech of the University of Montana,Predominantly bachelor's-degree granting,1825,0,11619,0.3597,0.6875,0.0904,21,27,1115,550,610,500,620,450,580,0.8137,0.006,0.0126,0.0066,5e-4
253200,Bozeman,MT,Montana State University,Predominantly bachelor's-degree granting,13055,0,16236,0.3161,0.7576,0.1649,21,27,1115,510,630,500,630,490,600,0.8701,0.0071,0.0315,0.0103,0.03
253600,Missoula,MT,The University of Montana,Predominantly bachelor's-degree granting,11630,0,12776,0.3912,0.7344,0.1933,21,26,1090,480,590,490,620,470,590,0.8045,0.0076,0.0391,0.0119,0.0391
253300,Havre,MT,Montana State University-Northern,Predominantly bachelor's-degree granting,1250,0,14641,0.4913,0.5922,0.2664,17,22,925,385,505,385,490,370,485,0.768,0.0144,0.0168,0.0144,0.0056
253400,Billings,MT,Rocky Mountain College,Predominantly bachelor's-degree granting,961,0,NaN,0.3734,0.6794,0.0229,19,25,1024,450,570,450,560,430,555,0.8044,0.025,0.0447,0.0073,0.0343
2143400,Pablo,MT,Salish Kootenai College,Predominantly associate's-degree granting,809,0,NaN,0.8455,0.3125,0.1422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2435,0.0049,0.0099,0,0
253700,Dillon,MT,The University of Montana-Western,Predominantly bachelor's-degree granting,1452,0,9132,0.4235,0.6882,0.177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8753,0.011,0.0248,0.0069,0.0158
952300,Fremont,NE,La'James International College,Predominantly certificate-degree granting,33,0,NaN,0.7455,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7879,0.0303,0.1818,0,0
974300,Bellevue,NE,Bellevue University,Predominantly bachelor's-degree granting,6134,0,NaN,0.2997,0.5,0.1565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5258,0.1063,0.0691,0.0171,0.0214
986200,Omaha,NE,Clarkson College,Predominantly bachelor's-degree granting,778,0,NaN,0.3776,0.6857,0.4267,22,26,1110,NaN,NaN,NaN,NaN,NaN,NaN,0.7712,0.045,0.0373,0.0257,0.0167
639900,Lincoln,NE,Bryan College of Health Sciences,Predominantly bachelor's-degree granting,593,0,NaN,0.3574,0.8286,0.4975,22,24,1070,NaN,NaN,NaN,NaN,NaN,NaN,0.9157,0.0169,0.0337,0.0202,0.0084
2099500,Grand Island,NE,Central Community College,Predominantly certificate-degree granting,4321,0,7518,0.2946,NaN,0.495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7818,0.0211,0.1622,0.0056,0.0062
253900,Chadron,NE,Chadron State College,Predominantly bachelor's-degree granting,2131,0,10544,0.334,0.6734,0.1713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7471,0.0296,0.0591,0.0042,0.0267
2079700,Lincoln,NE,College of Hair Design-Downtown,Predominantly certificate-degree granting,116,0,NaN,0.446,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7241,0.1552,0.0776,0.0086,0.0172
254100,Seward,NE,Concordia University-Nebraska,Predominantly bachelor's-degree granting,1185,0,NaN,0.2242,0.7568,0.0439,21,27,1091,460,610,430,570,NaN,NaN,0.854,0.0363,0.0371,0.0051,0.011
254200,Omaha,NE,Creighton University,Predominantly bachelor's-degree granting,3943,0,NaN,0.191,0.9088,0.0388,24,30,1214,540,660,520,640,500,620,0.7375,0.0249,0.0697,0.0933,0.0401
254400,Crete,NE,Doane College-Crete,Predominantly bachelor's-degree granting,1111,0,NaN,0.3386,0.7834,0.0045,21,26,1077,450,535,430,515,425,490,0.8353,0.0387,0.0576,0.0162,0.0198
254700,Omaha,NE,Grace University,Predominantly bachelor's-degree granting,410,0,NaN,0.4906,0.7183,0.1683,19,24,995,423,528,400,465,410,498,0.7463,0.0927,0.1024,0.0268,0.0049
254800,Hastings,NE,Hastings College,Predominantly bachelor's-degree granting,1060,0,NaN,0.3124,0.661,0.0094,21,26,1083,460,530,450,540,NaN,NaN,0.8462,0.0292,0.0519,0.016,0.0226
849200,Omaha,NE,Alegent Creighton Health School of Radiologic Technology,Predominantly associate's-degree granting,22,0,NaN,0.1667,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9545,0,0.0455,0,0
1151900,Lincoln,NE,Joseph's College,Predominantly certificate-degree granting,281,0,NaN,0.4703,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7438,0.0391,0.1566,0.0107,0.0178
255100,Kearney,NE,University of Nebraska at Kearney,Predominantly bachelor's-degree granting,5247,0,14313,0.3442,0.7551,0.1039,20,25,1049,440,550,420,520,NaN,NaN,0.8003,0.0164,0.0879,0.0078,0.013
458609,Lincoln,NE,Kaplan University-Lincoln Campus,Predominantly associate's-degree granting,471,0,NaN,0.7427,NaN,0.3355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7601,0.1019,0.0743,0.017,0
640400,Omaha,NE,Nebraska Methodist College of Nursing & Allied Health,Predominantly bachelor's-degree granting,740,0,NaN,0.3497,0.7857,0.3743,21,25,1070,NaN,NaN,NaN,NaN,NaN,NaN,0.823,0.0459,0.0338,0.0162,0.0122
1258600,Omaha,NE,Metropolitan Community College Area,Predominantly associate's-degree granting,7737,0,7714,0.3318,NaN,0.559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6253,0.1612,0.1034,0.0292,0.01
255700,North Platte,NE,Mid-Plains Community College,Predominantly associate's-degree granting,1437,0,5858,0.3088,NaN,0.3535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8072,0.0397,0.0786,0.0077,0.0188
255300,Fremont,NE,Midland University,Predominantly bachelor's-degree granting,1189,0,NaN,0.4339,0.6171,0.0219,18,23,970,NaN,NaN,NaN,NaN,NaN,NaN,0.7073,0.0496,0.0303,0.0084,0.0622
1297600,Papillion,NE,Nebraska Christian College,Predominantly bachelor's-degree granting,150,0,NaN,0.6861,0.5714,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.94,0.0467,0.0133,0,0
255400,Omaha,NE,University of Nebraska at Omaha,Predominantly bachelor's-degree granting,12153,0,12532,0.3252,0.7476,0.2227,20,26,1070,NaN,NaN,NaN,NaN,NaN,NaN,0.7234,0.0652,0.0871,0.0267,0.0298
458608,Omaha,NE,Kaplan University-Omaha Campus,Predominantly associate's-degree granting,728,0,NaN,0.8155,1,0.3201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.2596,0.0769,0.0151,0
2550800,Macy,NE,Nebraska Indian Community College,Predominantly associate's-degree granting,191,0,7700,0.6533,NaN,0.4555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0157,0,0,0,0
689500,Omaha,NE,University of Nebraska Medical Center,Predominantly bachelor's-degree granting,810,0,NaN,0.2274,NaN,0.1173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9148,0.0123,0.0272,0.0185,0.0173
255500,Lincoln,NE,Nebraska Wesleyan University,Predominantly bachelor's-degree granting,1892,0,NaN,0.2688,0.7753,0.166,22,26,1109,520,600,470,610,NaN,NaN,0.8319,0.0291,0.0396,0.0233,0.0153
256500,Lincoln,NE,University of Nebraska-Lincoln,Predominantly bachelor's-degree granting,19376,0,16294,0.1979,0.8364,0.0658,22,28,1147,520,670,490,660,NaN,NaN,0.8002,0.024,0.0467,0.0224,0.0238
1166700,Norfolk,NE,Northeast Community College,Predominantly associate's-degree granting,2812,0,7764,0.2878,NaN,0.2372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.814,0.0192,0.1021,0.0043,0.0124
255900,Peru,NE,Peru State College,Predominantly bachelor's-degree granting,1534,0,12826,0.3296,0.5825,0.2327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8123,0.0626,0.0528,0.0098,0.0248
254e3,Omaha,NE,College of Saint Mary,Predominantly bachelor's-degree granting,691,0,NaN,0.4271,0.7912,0.0753,20,26,1070,NaN,NaN,NaN,NaN,NaN,NaN,0.7844,0.0593,0.1085,0.0145,0.0246
2508300,Lincoln,NE,Southeast Community College Area,Predominantly associate's-degree granting,7512,0,7555,0.4198,NaN,0.4019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8299,0.0576,0.0532,0.0262,0.0039
256300,Lincoln,NE,Union College,Predominantly bachelor's-degree granting,759,0,NaN,0.3555,0.6828,0.0606,19,26,1050,440,570,NaN,NaN,440,570,0.5968,0.0619,0.0685,0.0316,0.1318
256596,Curtis,NE,Nebraska College of Technical Agriculture,Predominantly associate's-degree granting,225,0,10898,0.3233,NaN,0.0489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9467,0,0.0267,0.0044,0
256600,Wayne,NE,Wayne State College,Predominantly bachelor's-degree granting,2900,0,11142,0.3967,0.619,0.0576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7993,0.0272,0.069,0.0041,0.0207
443600,Scottsbluff,NE,Regional West Medical Center School of Radiologic Technology,Predominantly certificate-degree granting,8,0,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.875,0,0,0,0.125
256e3,Scottsbluff,NE,Western Nebraska Community College,Predominantly associate's-degree granting,1478,0,5942,0.3552,NaN,0.3823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7091,0.023,0.1955,0.0054,0
256700,York,NE,York College,Predominantly bachelor's-degree granting,456,0,NaN,0.4936,0.6429,0.0307,17,22,924,380,500,370,510,NaN,NaN,0.7193,0.1425,0.068,0.0132,0
1323200,Las Vegas,NV,Academy of Hair Design-Las Vegas,Predominantly certificate-degree granting,154,0,NaN,0.5703,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4026,0.2468,0.2338,0.0779,0.013
2621500,Sparks,NV,Career College of Northern Nevada,Predominantly associate's-degree granting,556,0,NaN,0.7935,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5755,0.045,0.2104,0.0629,0.036
1036200,Las Vegas,NV,College of Southern Nevada,Predominantly associate's-degree granting,29848,0,6932,0.2993,NaN,0.7139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.369,0.1161,0.2676,0.0911,0.043
4051303,Henderson,NV,The Art Institute of Las Vegas,Predominantly bachelor's-degree granting,1097,0,NaN,0.6488,0.5304,0.2634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0574,0.0164,0.289,0.0182,0.0036
